-1.654236206281293642e+00,9.108445453740744213e+00
-1.608215606368014194e+00,8.976133094412576341e+00
-1.562195006454734525e+00,8.962361629821618436e+00
-1.516174406541454855e+00,9.000160536337341810e+00
-1.470153806628175186e+00,8.687511208948627939e+00
-1.424133206714895739e+00,8.849090868131131771e+00
-1.378112606801615847e+00,8.849721739451922531e+00
-1.332092006888336400e+00,8.445121785816722237e+00
-1.286071406975056730e+00,8.684625283372067628e+00
-1.240050807061777061e+00,8.313301124615655624e+00
-1.194030207148497613e+00,8.303720733988541269e+00
-1.148009607235217944e+00,8.377754547022682630e+00
-1.101989007321938274e+00,8.097421082476991216e+00
-1.055968407408658605e+00,8.111165273018329458e+00
-1.009947807495378935e+00,7.854766196362266584e+00
-9.639272075820992658e-01,7.873419498299136343e+00
-9.179066076688195963e-01,7.759789489945339014e+00
-8.718860077555401489e-01,7.551956877515507927e+00
-8.258654078422604794e-01,7.573188427280918233e+00
-7.798448079289808099e-01,7.206867594664659649e+00
-7.338242080157011404e-01,6.493246813509034432e+00
-6.878036081024214710e-01,6.755866566939693563e+00
-6.417830081891419125e-01,6.458268498690822312e+00
-5.957624082758623540e-01,6.381223644143215523e+00
-5.497418083625826846e-01,6.303541847029642931e+00
-5.037212084493030151e-01,6.350099643749018696e+00
-4.577006085360233456e-01,5.378803039274126618e+00
-4.116800086227437872e-01,5.223429077664499154e+00
