-5.957624082758623540e-01,6.948288705290916134e+00
-5.497418083625826846e-01,7.018713193975922415e+00
-5.037212084493030151e-01,6.968108463431409660e+00
-4.577006085360233456e-01,6.936715106486706972e+00
-4.116800086227437872e-01,6.999610164001094148e+00
-3.656594087094642842e-01,6.993091892562790512e+00
-3.196388087961845592e-01,6.933080018134957001e+00
-2.736182088829049452e-01,6.970776663700259057e+00
-2.275976089696252758e-01,6.971973398764094831e+00
-1.815770090563457173e-01,6.960657722917666490e+00
